"date","location","word","value"
2020-05-29,"California","cry",-1
2020-05-29,"California","death",-2
2020-05-29,"California","wealth",3
2020-05-30,"California","afraid",-2
2020-05-30,"California","stop",-1
2020-05-30,"California","dragged",-1
2020-06-01,"California","dead",-3
2020-06-02,"California","illiteracy",-2
2020-06-02,"California","save",2
2020-06-02,"California","stop",-1
2020-06-02,"California","convince",1
2020-06-02,"California","risk",-2
2020-06-02,"California","growing",1
2020-06-02,"California","risk",-2
2020-06-02,"California","die",-3
2020-06-02,"California","shares",1
2020-06-02,"California","illness",-2
2020-06-02,"California","neglected",-2
2020-06-02,"California","bad",-3
2020-06-02,"California","die",-3
2020-06-02,"California","natural",1
2020-06-02,"California","win",4
2020-06-02,"California","glad",3
2020-06-02,"California","flu",-2
2020-06-03,"California","positive",2
2020-06-03,"California","hope",2
2020-06-03,"California","idiotic",-3
2020-06-03,"California","ass",-4
2020-06-03,"California","awesome",4
2020-06-03,"California","expands",1
2020-06-03,"California","adopt",1
2020-06-04,"California","broke",-1
2020-06-04,"California","failure",-2
2020-06-05,"California","poorer",-2
2020-06-05,"California","misinformation",-2
2020-06-05,"California","care",2
2020-06-05,"California","loss",-3
2020-06-06,"California","die",-3
2020-06-06,"California","responsible",2
2020-06-06,"California","destruction",-3
2020-06-06,"California","crisis",-3
2020-06-06,"California","waste",-1
2020-06-08,"California","love",3
2020-06-08,"California","hope",2
2020-06-08,"California","bad",-3
2020-06-09,"California","care",2
2020-06-09,"California","misinformation",-2
2020-06-09,"California","hard",-1
2020-06-09,"California","prevent",-1
2020-06-09,"California","chance",2
2020-06-09,"California","super",3
2020-06-09,"California","shit",-4
2020-06-09,"California","dead",-3
2020-06-09,"California","super",3
2020-06-09,"California","god",1
2020-06-09,"California","proud",2
2020-06-09,"California","praying",1
2020-06-09,"California","die",-3
2020-06-09,"California","hard",-1
2020-06-10,"California","love",3
2020-06-10,"California","positive",2
2020-06-10,"California","urgent",-1
2020-06-10,"California","criticized",-2
2020-06-10,"California","legal",1
2020-06-10,"California","protect",1
2020-06-10,"California","safety",1
2020-06-10,"California","ensure",1
2020-06-10,"California","trust",1
2020-06-10,"California","safe",1
2020-06-10,"California","urgent",-1
2020-06-10,"California","demanded",-1
2020-06-10,"California","increase",1
2020-06-10,"California","fatalities",-3
2020-06-10,"California","care",2
2020-06-10,"California","emergency",-2
2020-06-10,"California","safety",1
2020-06-10,"California","protest",-2
2020-06-10,"California","shit",-4
2020-06-10,"California","upset",-2
2020-06-10,"California","love",3
2020-06-10,"California","god",1
2020-06-10,"California","fuck",-4
2020-06-10,"California","support",2
2020-06-11,"California","cancer",-1
2020-06-11,"California","safe",1
2020-06-11,"California","forgotten",-1
2020-06-11,"California","dumb",-3
2020-06-12,"California","debt",-2
2020-06-12,"California","debt",-2
2020-06-12,"California","cancelled",-1
2020-06-12,"California","weird",-2
2020-06-12,"California","block",-1
2020-06-12,"California","debt",-2
2020-06-12,"California","debt",-2
2020-06-13,"California","safe",1
2020-06-13,"California","stop",-1
2020-06-13,"California","screwed",-2
2020-06-13,"California","worried",-3
2020-06-13,"California","worthless",-2
2020-06-13,"California","yeah",1
2020-06-13,"California","waste",-1
2020-06-13,"California","destroyed",-3
2020-06-13,"California","failed",-2
2020-06-13,"California","protect",1
2020-06-13,"California","hell",-4
2020-06-14,"California","true",2
2020-06-14,"California","worst",-3
2020-06-14,"California","damages",-3
2020-06-14,"California","ruins",-2
2020-06-14,"California","resolute",2
2020-06-14,"California","trouble",-2
2020-06-15,"California","free",1
2020-06-15,"California","saved",2
2020-06-15,"California","hero",2
2020-06-18,"California","horrible",-3
2020-06-18,"California","racists",-3
2020-06-19,"California","safe",1
2020-06-19,"California","safety",1
2020-06-22,"California","gain",2
2020-06-22,"California","love",3
2020-06-22,"California","illness",-2
2020-06-22,"California","hope",2
2020-06-22,"California","growing",1
2020-06-22,"California","dreams",1
2020-06-22,"California","popular",3
2020-06-22,"California","perfect",3
2020-06-22,"California","congrats",2
2020-06-24,"California","love",3
2020-06-24,"California","pray",1
2020-06-24,"California","stop",-1
2020-06-24,"California","stop",-1
2020-06-24,"California","helping",2
2020-06-24,"California","cares",2
2020-06-24,"California","encourages",2
2020-06-25,"California","success",2
2020-06-25,"California","ignorant",-2
2020-06-25,"California","ignorant",-2
2020-06-25,"California","ignorant",-2
2020-06-25,"California","ignorant",-2
2020-06-25,"California","ignorant",-2
2020-06-25,"California","ignorant",-2
2020-06-28,"California","delayed",-1
2020-06-28,"California","smart",1
2020-06-28,"California","ass",-4
2020-06-28,"California","hiding",-1
2020-06-28,"California","broken",-1
2020-06-28,"California","fuck",-4
2020-06-29,"California","hero",2
2020-06-29,"California","cares",2
2020-06-29,"California","free",1
2020-06-29,"California","strike",-1
2020-06-29,"California","pay",-1
2020-06-29,"California","cancel",-1
2020-07-01,"California","crisis",-3
2020-07-01,"California","infected",-2
2020-07-01,"California","infected",-2
2020-07-01,"California","infected",-2
2020-07-01,"California","mature",2
2020-07-01,"California","negative",-2
2020-07-01,"California","infected",-2
2020-07-01,"California","infected",-2
2020-07-01,"California","sad",-2
2020-07-01,"California","stopping",-1
2020-07-01,"California","positive",2
2020-07-01,"California","hoping",2
2020-07-01,"California","dead",-3
2020-07-01,"California","struck",-1
2020-07-01,"California","accidentally",-2
2020-07-01,"California","broke",-1
2020-07-01,"California","mistake",-2
2020-07-01,"California","active",1
2020-07-01,"California","died",-3
2020-07-01,"California","damage",-3
2020-07-01,"California","suffer",-2
2020-07-01,"California","harm",-2
2020-07-01,"California","drop",-1
2020-07-01,"California","infected",-2
2020-07-01,"California","cancer",-1
2020-07-01,"California","cancer",-1
2020-07-01,"California","infected",-2
2020-07-01,"California","avoid",-1
2020-07-01,"California","safety",1
2020-07-01,"California","worse",-3
2020-07-01,"California","severe",-2
2020-07-01,"California","prevent",-1
2020-07-01,"California","emergency",-2
2020-07-01,"California","worse",-3
2020-07-01,"California","infected",-2
2020-07-01,"California","died",-3
2020-07-01,"California","immune",1
2020-07-01,"California","infected",-2
2020-07-01,"California","infected",-2
2020-07-01,"California","immune",1
2020-07-01,"California","infected",-2
2020-07-01,"California","infected",-2
2020-07-01,"California","died",-3
2020-07-01,"California","damage",-3
2020-07-01,"California","suffer",-2
2020-07-01,"California","harm",-2
2020-07-01,"California","charged",-3
2020-07-01,"California","criminal",-3
2020-07-01,"California","protect",1
2020-07-01,"California","freedom",2
2020-07-01,"California","freedom",2
2020-07-01,"California","poor",-2
2020-07-01,"California","lags",-2
2020-07-01,"California","rich",2
2020-07-01,"California","stop",-1
2020-07-01,"California","comfortable",2
2020-07-01,"California","comfortable",2
2020-07-01,"California","excuse",-1
2020-07-01,"California","solution",1
2020-07-01,"California","glad",3
2020-07-01,"California","shame",-2
2020-07-01,"California","cute",2
2020-07-01,"California","dead",-3
2020-07-01,"California","resolve",2
2020-07-01,"California","charged",-3
2020-07-01,"California","criminal",-3
2020-07-01,"California","protect",1
2020-07-01,"California","freedom",2
2020-07-01,"California","freedom",2
2020-07-01,"California","struggling",-2
2020-07-01,"California","poverty",-1
2020-07-01,"California","significant",1
2020-07-01,"California","sick",-2
2020-07-01,"California","unfair",-2
2020-07-01,"California","safety",1
2020-07-01,"California","worse",-3
2020-07-01,"California","poor",-2
2020-07-01,"California","lags",-2
2020-07-01,"California","rich",2
2020-07-03,"California","care",2
2020-07-04,"California","join",1
2020-07-04,"California","positive",2
2020-07-04,"California","positive",2
2020-07-05,"California","attack",-1
2020-07-05,"California","hell",-4
2020-07-05,"California","shit",-4
2020-07-05,"California","worse",-3
2020-07-05,"California","ignorance",-2
2020-07-05,"California","disgusting",-3
2020-07-05,"California","hate",-3
2020-07-05,"California","criminal",-3
2020-07-05,"California","killing",-3
2020-07-05,"California","lazy",-1
2020-07-06,"California","launched",1
2020-07-06,"California","launched",1
2020-07-06,"California","beaten",-2
2020-07-06,"California","mandatory",-1
2020-07-08,"California","united",1
2020-07-08,"California","loss",-3
2020-07-08,"California","accused",-2
2020-07-08,"California","responsible",2
2020-07-08,"California","ensuring",1
2020-07-09,"California","killing",-3
2020-07-09,"California","supporters",1
2020-07-09,"California","died",-3
2020-07-11,"California","dead",-3
2020-07-11,"California","lol",3
2020-07-12,"California","failure",-2
2020-07-18,"California","fired",-2
2020-07-18,"California","killed",-3
2020-07-18,"California","trust",1
2020-07-18,"California","cheated",-3
2020-07-18,"California","kill",-3
2020-07-18,"California","amazing",4
2020-07-18,"California","hero",2
2020-07-18,"California","avoided",-1
2020-07-18,"California","killed",-3
2020-07-18,"California","miracle",4
2020-07-18,"California","forget",-1
2020-07-18,"California","approves",2
2020-07-18,"California","shame",-2
2020-07-18,"California","hard",-1
2020-07-18,"California","lost",-3
2020-07-20,"California","comfortable",2
2020-07-20,"California","crap",-3
2020-07-21,"California","infected",-2
2020-07-22,"California","fine",2
2020-07-22,"California","disappointed",-2
2020-07-22,"California","died",-3
2020-07-22,"California","guilt",-3
2020-07-22,"California","risk",-2
2020-07-22,"California","stopping",-1
2020-07-22,"California","launched",1
2020-07-23,"California","fitness",1
2020-07-23,"California","loss",-3
2020-07-23,"California","fit",1
2020-07-23,"California","launched",1
2020-07-23,"California","improving",2
2020-07-23,"California","misleading",-3
2020-07-23,"California","exposed",-1
2020-07-23,"California","fitness",1
2020-07-23,"California","misleading",-3
2020-07-23,"California","praised",3
2020-07-23,"California","harsh",-2
2020-07-23,"California","praised",3
2020-07-23,"California","safe",1
2020-07-23,"California","stops",-1
2020-07-23,"California","accepted",1
2020-07-23,"California","fit",1
2020-07-26,"California","clean",2
2020-07-26,"California","safe",1
2020-07-28,"California","fuck",-4
2020-07-30,"California","unemployment",-2
2020-07-30,"California","increased",1
2020-07-30,"California","struggles",-2
2020-07-30,"California","lost",-3
2020-07-30,"California","feeling",1
2020-07-30,"California","chance",2
2020-07-30,"California","sick",-2
2020-08-01,"California","worst",-3
2020-08-01,"California","united",1
2020-08-01,"California","fight",-1
2020-08-01,"California","blame",-2
2020-08-01,"California","united",1
2020-08-01,"California","severe",-2
2020-08-01,"California","success",2
2020-08-01,"California","suffering",-2
2020-08-01,"California","protect",1
2020-08-01,"California","super",3
2020-08-01,"California","evil",-3
2020-08-01,"California","stupid",-2
2020-08-01,"California","wrong",-2
2020-08-01,"California","evil",-3
2020-08-01,"California","prison",-2
2020-08-01,"California","matter",1
2020-08-01,"California","flu",-2
2020-08-01,"California","support",2
2020-08-01,"California","vulnerable",-2
2020-08-01,"California","worrying",-3
2020-08-01,"California","sadly",-2
2020-08-01,"California","distracted",-2
2020-08-01,"California","failing",-2
2020-08-01,"California","risk",-2
2020-08-01,"California","fearful",-2
2020-08-01,"California","nasty",-3
2020-08-01,"California","worried",-3
2020-08-01,"California","happy",3
2020-08-01,"California","protect",1
2020-08-01,"California","vulnerable",-2
2020-08-01,"California","nasty",-3
2020-08-01,"California","flu",-2
2020-08-01,"California","agrees",1
2020-08-01,"California","denying",-2
2020-08-01,"California","scary",-2
2020-08-01,"California","worst",-3
2020-08-01,"California","stop",-1
2020-08-01,"California","shares",1
2020-08-01,"California","free",1
2020-08-01,"California","adopt",1
2020-08-01,"California","risk",-2
2020-08-01,"California","exciting",3
2020-08-01,"California","denied",-2
2020-08-01,"California","killing",-3
2020-08-01,"California","death",-2
2020-08-01,"California","protect",1
2020-08-01,"California","true",2
2020-08-01,"California","true",2
2020-08-01,"California","won",3
2020-08-01,"California","flu",-2
2020-08-01,"California","care",2
2020-08-01,"California","scared",-2
2020-08-01,"California","safe",1
2020-08-01,"California","flu",-2
2020-08-01,"California","flu",-2
2020-08-01,"California","devastating",-2
2020-08-01,"California","hurt",-2
2020-08-01,"California","scared",-2
2020-08-01,"California","misinformation",-2
2020-08-01,"California","irrational",-1
2020-08-01,"California","fear",-2
2020-08-01,"California","mongering",-2
2020-08-01,"California","won",3
2020-08-01,"California","won",3
2020-08-01,"California","save",2
2020-08-01,"California","matter",1
2020-08-01,"California","stop",-1
2020-08-01,"California","killed",-3
2020-08-01,"California","flu",-2
2020-08-01,"California","natural",1
2020-08-01,"California","disasters",-2
2020-08-01,"California","die",-3
2020-08-01,"California","severe",-2
2020-08-01,"California","vulnerable",-2
2020-08-01,"California","success",2
2020-08-02,"California","losing",-3
2020-08-03,"California","bad",-3
2020-08-03,"California","compelled",1
2020-08-03,"California","joke",2
2020-08-07,"California","unemployment",-2
2020-08-07,"California","benefits",2
2020-08-07,"California","delay",-1
2020-08-07,"California","safety",1
2020-08-07,"California","lost",-3
2020-08-07,"California","unemployment",-2
2020-08-07,"California","join",1
2020-08-07,"California","unemployment",-2
2020-08-07,"California","lost",-3
2020-08-07,"California","unemployment",-2
2020-08-07,"California","join",1
2020-08-07,"California","unemployment",-2
2020-08-07,"California","lost",-3
2020-08-07,"California","unemployment",-2
2020-08-07,"California","join",1
2020-08-07,"California","unemployment",-2
2020-08-07,"California","lost",-3
2020-08-07,"California","unemployment",-2
2020-08-07,"California","join",1
2020-08-07,"California","unemployment",-2
2020-08-08,"California","hoax",-2
2020-08-08,"California","care",2
2020-08-08,"California","safety",1
2020-08-09,"California","super",3
2020-08-09,"California","fatigue",-2
2020-08-09,"California","fun",4
2020-08-10,"California","idiot",-3
2020-08-10,"California","infected",-2
2020-08-10,"California","super",3
2020-08-10,"California","praise",3
2020-08-10,"California","beautiful",3
2020-08-11,"California","granted",1
2020-08-11,"California","deficit",-2
2020-08-11,"California","cuts",-1
2020-08-11,"California","solution",1
2020-08-11,"California","refuse",-2
2020-08-11,"California","worse",-3
2020-08-12,"California","flops",-2
2020-08-12,"California","super",3
2020-08-12,"California","supporter",1
2020-08-12,"California","enemy",-2
2020-08-12,"California","bad",-3
2020-08-13,"California","ruin",-2
2020-08-13,"California","distract",-2
2020-08-13,"California","die",-3
2020-08-14,"California","ignorance",-2
2020-08-14,"California","protests",-2
2020-08-15,"California","true",2
2020-08-15,"California","kills",-3
2020-08-15,"California","destroys",-3
2020-08-15,"California","hate",-3
2020-08-15,"California","fuck",-4
2020-08-15,"California","comfortable",2
2020-08-15,"California","forget",-1
2020-08-15,"California","avoid",-1
2020-08-15,"California","promises",1
2020-08-15,"California","peace",2
2020-08-15,"California","prevent",-1
2020-08-15,"California","solve",1
2020-08-17,"California","threatens",-2
2020-08-17,"California","steal",-2
2020-08-17,"California","stop",-1
2020-08-17,"California","violent",-3
2020-08-17,"California","torture",-4
2020-08-17,"California","proud",2
